"url","description"
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0001316/18470813/034/0005","... matter. From the evidence it appeared that the   had passed over quietly, there being opposition, and a dinner afterwards took place 2 oVslock at Mr. Paynes public - rooms in hononr of the newly   members. Lord Bur- leighandSir John Trollope ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000270/18470821/018/0004","... assaulted Ann Pittman, a married woman of that place, on the 29th of Juiy, by beating her with a broom. It appeared that the   had words, when Price took the broom and struck her violently. Prisoner admitted hitting her once. The Magistrates said the ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000060/18470827/011/0002","... perpetrator of this horrid deed was missin;: he was not to 11e see, bhut infornia- rtien eas imnmedlitely conveyed to the  , nell le Was ap- oriehendcd in about an hour afterswards at thme higher end of a irte Doltan, a rid near -Lomnas Wife's farm ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000413/18470731/036/0001","... Aruclee now ready for immediate delivery, and can forwarded one day's notice, by an order addressed above. . . A variety of   Cloths, Marquees, loots, Booth Cloths for Races, Fktes, Cricket Clubs, Public D' * and second hand, for sale or hire. Waggon ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000206/18470814/011/0003","... railway station at Bristol with the balloon uninjured. Election liot in Lincolnshire. Man Killed the Police^ On Saturday an   inquest was held at Sleafdrd, before Mr. G. Kewney, coroner, on the body of William Dodson. It appeared from the evidence ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0001703/18470806/007/0002","... postponed. James Hawley was indicted that be on 12th January, IH4O, at Ardnaree, being unlawfully assembled with others, did cause   and affray, and that he, prisoner, committed assault on Constable James Scanlon, who proved that when going duty to Burks ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000266/18470814/024/0006","... consequence ol the  , until Friday morning, when special trains from Leeds and from other directions of the Leeds and Manchester line, brought large numbers of persons to the town. The hustings were erected, as at former  , in front of the ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000205/18470827/010/0003","... police-coustable Platts, of the Leicestershire Constabulary, and conveyed to the Talbot Inn. rush was immediately made the  , consisting of between 200 and 300 ]>eople, principally of  navies, who were armed with formidable bludgeons, and uttered ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000352/18470731/020/0004","... of Sold, sold, were not unfrequent. A few  rows got up on the way, and the   and special constables were under the necessity of lodging mat of the mob in the   station. Thus ended the St. Alban'a election. informed that Mr. Wilka and Mr. ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000237/18470820/005/0002","... the Carmarthenshire gaol baa been committed for Mai, on charge of having aided   named Evans, who was accused of horse-stealing, to make his escape from that  . American paper states that several boats are now employed off the coast of Nantucket ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000822/18470809/019/0002","... poll, know, that the friends of freedom would see him harmless Ho won Id .subscribe ten guineas himself. The Cuutt was then   till next day lo make attangemeu-s lor appointing assessors and Ike etecliou of polling booths. After ihe Hot. Mr. Kenyon ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000350/18470825/016/0004","... Just as the Court of Petty Sessions was rising, INIr. Stanley presented himself before the Rev. Thomas Belgrave, the only   present at the Town-hall, and stated that he had to make application to the court remand William Dalby, the prisoner in ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000352/18470814/026/0003","... He was much esteemed aoiiable ! gentleman, benevolent pa-tor, uud discreet ecclesiastical ruler. Stanila>d, West Somerset  . Outrageous Assault. On Wednesday night as Mr. J. M. she* iff«' ,lie r,, y Somerset, was returning home after presiding ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000252/18470731/013/0001","... STONE UNION. TJORTER WANTED.The Board of Guardians -L of this Union will proceed to   a PORTER for the Workhouse, on Tuesday, the 10th day of August next, at twelve oclock. He wUI be required to devote his whole time to the duties of his office ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000099/18470814/031/0007","... months ago, a   frem.tho up country landed about six hun- dred sacks of flour in Newport, which were stored up in the cattle market. The price obtainable since that period was at one time about 80s. per sack, which was refused, as the   wanted from ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000488/18470821/016/0003","... Refusing To Work.  At the County Petty Session, on Saturday last, before Edward Dawson, Esq., Chairman, and a full bench of  , Thomas Smith, an inmate of Caton Workhouse, was charged by the master, Mr. Crayston, with refusing to go to work on the ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000064/18470806/065/0006","... was charged with assaulting Jalland, Esq., the mavor. appeared from the evidence Jalland, that on Thursday last, during the  , passing along Bridge-atreet, opposite Mr. Milner's shop, met Mr. Browns procession, and saw aevaral the men throwing at ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000498/18470731/040/0007","... aaa charged with having, the previous night, assaulted Wintarbottom, one of te  . The officer stated that about eleven o'clock on Monday night, hearing the cries of  , he pro- ceeded to a lodging-house to M'almgate, whea he aaw the prisoner fighting ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000361/18470807/013/0003","... their meed either of punishment or reward. Disgraceful Proceedings in Taunton.(From a Correspondent of the Times). Violent   after the election on Friday disturbed the quiet of this generally respectable town. The Tory or Blue party, as thoy delight ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000336/18470731/030/0005","... for the borough of Tamworth took place on   erected in front of the Town Hall. The candidates were Sir li. Peel and the Rght Hon. W. Yates Peel, Sir Robert Peel m ide a long and able speech from the  , going over much the same ground as in ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000296/18470813/004/0001","... three months ago,   from the country lauded about six hundred sacks of flour in Newport, which were stored up in the Cattle Market. The price obtainable since that period was one time about 80s per sack, which was retused, as the   wanted lrom to ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000230/18470814/033/0003","... Osborne were ycsterdar declared to he duly   for Middlesex. The numbers were Lord Robert Orusvei.or, Mr. and Colonel Wood. .1158. Mr. U. IJ. ami the Hou. Granlley Berkeley were on Monday declared to duly   for West Gloucestershire. The lion. Berkeley ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000992/18470814/043/0003","... by number of missiles, several of which touched the speaker, but happily did not inflict any serious injury. Tbe infuriated   then began demolish all the windows, and while this work of destruction was going on, Mr. Orantley contrived to make bis escape ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000267/18470731/038/0008","... place on the following Monday and Tuesday. West Somerset Election is fixed for Wednesday the 10th of August, at Taunton. The   are Sir A. Hood, and A. Moody, Esq., Conservatives and Mr. P. Bouverie, Radical. Plymouth.Some fine fields of wheat were ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000812/18470731/037/0003","... COUNTY KILDARE. The lion. A. F. SouTliwtuL, High Sheriff of Kildare, hu filed the   for lh«t county to take place at Alliy, on Saturday, the Ulh day of August, at eleren o'clock forenoon. Mr. O'Nbill, of Bunowen Castle, has responded to the call ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000874/18470807/013/0003","... occasions, but no serious injury was done. Whenever squabble arose, the police rgshed to the spot, and once prevented it. Several   arrested fur their fighting, long before the business of the day commenced. The windows of the Court-house y/ere covered on ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0001319/18470808/024/0002","... three months ago,  -from toe up-country landed about six hundred sac^  L l ,n Newport, which was stored up in the Cattle Market. Ihe price obtainable since that period was at one time about per sack, which was refused, as the   wanted from i to ..."
